-2.60000000000002E+000,  4.5895148637778321E-0001
-2.50000000000002E+000, -3.3179216547456952E-0002
-2.40000000000002E+000, -4.9964188311681955E-0001
-2.30000000000002E+000, -8.3776948016504806E-0001
-2.20000000000002E+000, -9.9186875731090153E-0001
-2.10000000000002E+000, -9.5462777166024088E-0001
-2.00000000000002E+000, -7.5680249530797934E-0001
-1.90000000000002E+000, -4.5146575216148921E-0001
-1.80000000000002E+000, -9.8248593745177840E-0002
-1.70000000000002E+000,  2.4894678667308923E-0001
-1.60000000000002E+000,  5.4935543642707538E-0001
-1.50000000000002E+000,  7.7807319688788526E-0001
-1.40000000000002E+000,  9.2521152078814804E-0001
-1.30000000000002E+000,  9.9290365109411267E-0001
-1.20000000000002E+000,  9.9145834819169236E-0001
-1.10000000000002E+000,  9.3561600155340049E-0001
-1.00000000000002E+000,  8.4147098480791666E-0001
-9.00000000000019E-001,  7.2428717437016569E-0001
-8.00000000000019E-001,  5.9719544136241605E-0001
-7.00000000000019E-001,  4.7062588817118116E-0001
-6.00000000000019E-001,  3.5227423327511102E-0001
-5.00000000000019E-001,  2.4740395925454111E-0001
-4.00000000000019E-001,  1.5931820661426080E-0001
-3.00000000000019E-001,  8.9878549198022288E-0002
-2.00000000000019E-001,  3.9989334186641674E-0002
-1.00000000000019E-001,  9.9998333341704237E-0003
-1.87905246917808E-014,  3.5308381819242297E-0028
 9.99999999999812E-002,  9.9998333341629079E-0003
 1.99999999999981E-001,  3.9989334186626654E-0002
 2.99999999999981E-001,  8.9878549197999831E-0002
 3.99999999999981E-001,  1.5931820661423116E-0001
 4.99999999999981E-001,  2.4740395925450475E-0001
 5.99999999999981E-001,  3.5227423327506888E-0001
 6.99999999999981E-001,  4.7062588817113480E-0001
 7.99999999999981E-001,  5.9719544136236789E-0001
 8.99999999999981E-001,  7.2428717437011911E-0001
 9.99999999999981E-001,  8.4147098480787611E-0001
 1.09999999999998E+000,  9.3561600155337134E-0001
 1.19999999999998E+000,  9.9145834819168061E-0001
 1.29999999999998E+000,  9.9290365109412427E-0001
 1.39999999999998E+000,  9.2521152078818791E-0001
 1.49999999999998E+000,  7.7807319688795597E-0001
 1.59999999999998E+000,  5.4935543642717572E-0001
 1.69999999999998E+000,  2.4894678667321280E-0001
 1.79999999999998E+000, -9.8248593745043401E-0002
 1.89999999999998E+000, -4.5146575216136197E-0001
 1.99999999999998E+000, -7.5680249530788123E-0001
 2.09999999999998E+000, -9.5462777166019367E-0001
 2.19999999999998E+000, -9.9186875731092267E-0001
 2.29999999999998E+000, -8.3776948016514287E-0001
 2.39999999999998E+000, -4.9964188311697650E-0001
 2.49999999999998E+000, -3.3179216547645586E-0002
 2.59999999999998E+000,  4.5895148637760882E-0001
 2.69999999999998E+000,  8.4513341165716652E-0001
 2.79999999999998E+000,  9.9990225854797383E-0001
 2.89999999999998E+000,  8.4936337850552066E-0001
 2.99999999999998E+000,  4.1211848524185125E-0001
 3.09999999999998E+000, -1.8416477940056896E-0001
 3.19999999999998E+000, -7.2787787034966125E-0001
 3.29999999999998E+000, -9.9443220930318338E-0001
 3.39999999999998E+000, -8.4489594377608809E-0001
 3.49999999999998E+000, -3.1111935498123959E-0001
 3.59999999999998E+000,  3.8354275541249757E-0001
 3.69999999999998E+000,  9.0167577006633778E-0001
 3.79999999999998E+000,  9.5449543024095896E-0001
 3.89999999999998E+000,  4.7763714491412662E-0001
 3.99999999999998E+000, -2.8790331666493941E-0001
 4.09999999999998E+000, -8.9212936469431592E-0001
 4.19999999999998E+000, -9.3545914099171330E-0001
 4.29999999999998E+000, -3.5185858693230934E-0001
 4.39999999999998E+000,  4.8856476577238480E-0001
 4.49999999999998E+000,  9.8552511156509254E-0001
 4.59999999999998E+000,  7.3870602970388536E-0001
 4.69999999999998E+000, -9.8690514009533567E-0002
 4.79999999999998E+000, -8.6685115582622211E-0001
 4.89999999999998E+000, -9.0129136408870579E-0001
 4.99999999999998E+000, -1.3235175009796671E-0001
 5.09999999999998E+000,  7.6898940827861911E-0001
 5.19999999999998E+000,  9.4392849321849817E-0001
 5.29999999999998E+000,  1.8329174154044769E-0001
 5.39999999999998E+000, -7.7433666074177462E-0001
 5.49999999999998E+000, -9.1915369420366960E-0001
 5.59999999999998E+000, -5.5897386164571620E-0002
 5.69999999999998E+000,  8.7914898994525798E-0001
 5.79999999999998E+000,  7.9409624833265710E-0001
 5.89999999999998E+000, -2.4980688359631983E-0001
 5.99999999999998E+000, -9.9177885344308028E-0001
 6.09999999999998E+000, -4.6984205261794607E-0001
 6.19999999999998E+000,  6.7494352155737490E-0001
 6.29999999999998E+000,  9.1305149176812109E-0001
 6.39999999999998E+000, -1.1901274726371243E-0001
 6.49999999999998E+000, -9.8698706311265909E-0001
 6.59999999999997E+000, -4.0985687785420228E-0001
 6.69999999999997E+000,  7.8809179165850611E-0001
 6.79999999999997E+000,  7.7321143476758280E-0001
 6.89999999999997E+000, -4.6719023466269224E-0001
 6.99999999999997E+000, -9.5375265275958395E-0001
 7.09999999999997E+000,  1.4401501842932578E-0001
 7.19999999999997E+000,  9.9999307628459358E-0001
 7.29999999999997E+000,  1.1680784433076587E-0001
 7.39999999999997E+000, -9.7635975351569171E-0001
 7.49999999999997E+000, -2.9424721171191293E-0001
 7.59999999999997E+000,  9.3608547606212630E-0001
 7.69999999999997E+000,  3.8965819015337643E-0001
 7.79999999999997E+000, -9.1265753174422873E-0001
 7.89999999999997E+000, -4.0945177135501649E-0001
 7.99999999999997E+000,  9.2002603819660135E-0001
 8.09999999999997E+000,  3.5549697905977569E-0001
 8.19999999999997E+000, -9.5407428511780561E-0001
 8.29999999999997E+000, -2.2314377356703559E-0001
 8.39999999999997E+000,  9.9209325487320634E-0001
 8.49999999999997E+000,  6.6309839708226572E-0003
 8.59999999999997E+000, -9.9122511070472129E-0001
 8.69999999999997E+000,  2.8765391494098429E-0001
 8.79999999999997E+000,  8.9112403745206534E-0001
 8.89999999999997E+000, -6.2112993344918033E-0001
 8.99999999999997E+000, -6.2988799427492573E-0001
 9.09999999999997E+000,  9.0381013100441938E-0001
 9.19999999999997E+000,  1.8198191386916041E-0001
 9.29999999999997E+000, -9.9537615279718212E-0001
 9.39999999999996E+000,  3.8518261636072180E-0001
 9.49999999999996E+000,  7.5534928566304758E-0001
 9.59999999999996E+000, -8.6931417637447430E-0001
 9.69999999999996E+000, -1.5712578382110139E-0001
 9.79999999999996E+000,  9.7558568661444001E-0001
 9.89999999999996E+000, -5.8154594904069299E-0001
 9.99999999999996E+000, -5.0636564111040214E-0001
